4 0140a020240828002c8001008405500 0281020059004000502122100920018 0412400180800290824004241240022 18080cca02329507010698416090a05
5 00c0031404020168003080020904088 0101042200192000898000c08601140 1008208901800210420124044012402 0e12904030645483204c1b182048a05
5 00c0031404020168003080020904088 0101042200192000898000c08601140 1010208901800090420124044012402 0e0a904030645603204c1b182048a05
5 00c0031404020168003080020904088 0301042200192000890000c08601140 1008208901800210420124044012402 0c1290403064548320cc1b182048a05
5 00c120401083400020240146014000a 010880b0001414004a808080c012080 0410110a010002a200110a180004904 1a02060524682159814834002e09641
5 0280245000100198001488004500882 080980021023002040600146000a044 1100028504402040a20030002811108 04521128218c5603098906988244601
6 0048026002404101081108520120088 00921008200c1418020802240204041 090005030802206000a001890081104 1601488455108a02e142a4007850c12
6 0051024209000248086000402920110 028014004408243000112811000180a 0c02080820128102008284041014041 110841a512445801e30803aa42c0484
6 0140410051409000a201a0002210102 0209084102024110002201830020c08 10801224000c0268004800244041090 0c12048a2c102c0349900e581984045
6 024110011808a020204821050010802 0480090221100252010102101240044 1100060046004800483000620920090 081a40ec0046150982828c886085509
7 004440910048a000200a24010a04440 0302020068040408830041002450021 04809060003002b0009018001020806 1811050e028249434845825a4089288
7 004540110048a000280aa0010a04040 0302020068040408830041002450021 04809060003002b0009018001020806 1810058e028249434045065a4089688
7 00909000688040004a40014a0208081 090002a402200460210014100841028 10404118000282088005c0012030006 06070443005c2993009a2a005484e40
7 00c101014a0020006009c0030001860 010600d000500a10010202481048084 1800120c000c00e8005030000414208 0610c42220a2c5038a840d106aa0403
7 00c101014a0020006009c0030080860 010600d000500a10010202481048084 1800120c000c00e8005030000414208 0610c42220a2c5038a840d106a21403
7 00c201004082c008081441120044022 0210821020502081400182014200a40 11005060002808402300104028a0009 0c05048f0a04073280ca2c081419484
7 0112404400220041230030002809208 0280049800140498000488014200824 10401200428088004811405200a0082 0c0581232848632280ca07081454441
